episode,actions,rewards
1279,62,-99728.88245539837
1280,14,-100088.0
1281,4,-100098.0
1282,29,-100161.1278101594
1283,1,-100000.0
1284,1,-100000.0
1285,1,-100000.0
1286,1,-100000.0
1287,11,-100495.0
1288,12,-100090.0
1289,5,-100097.0
1290,1,-100000.0
1291,4,-99997.0
1292,3,-99998.0
1293,1,-100000.0
1294,29,-100045.0575936096
1295,5,-100097.0
1296,1,-100000.0
1297,1,-100000.0
1298,1,-100000.0
1299,3,-100099.0
1300,4,-100098.0
1301,1,-100000.0
1302,20,-100688.0
1303,35,-100751.11275737836
1304,3,-100099.0
1305,2,-99999.0
1306,1,-100000.0
1307,12,-100191.0
1308,3,-99998.0
1309,3,-99998.0
1310,5,-100198.0
1311,2,-99999.0
1312,1,-100000.0
1313,5,-100198.0
1314,1,-100000.0
1315,18,-100181.14196547554
1316,22,-100484.0
1317,2,-100100.0
1318,5,-100198.0
1319,7,-100095.0
1320,3,-100200.0
1321,1,-100000.0
1322,24,-100583.0
1323,3,-100099.0
1324,4,-99997.0
1325,1,-100000.0
1326,22,-100181.0
1327,1,-100000.0
1328,2,-99999.0
1329,1,-100000.0
1330,28,-100478.0
